From_left	Log2Ratio	p_value	MaxRPKM	ID	Species	GeneName	Symbol
NM_152392	-1.14	0.147	23238.72	130872	Homo sapiens	AHA1, activator of heat shock 90kDa protein ATPase homolog 2 (yeast)(AHSA2)	AHSA2
NM_152394	-1	0.311	49.87	131831	Homo sapiens	glutamate rich 6(ERICH6)	ERICH6
NM_152400	-1.25	0.127	31032.55	132720	Homo sapiens	chromosome 4 open reading frame 32(C4orf32)	C4orf32
NM_152412	-1.35	0.335	3099.07	137209	Homo sapiens	zinc finger protein 572(ZNF572)	ZNF572
NM_152416	-1.1	0.186	2141.91	137682	Homo sapiens	NADH:ubiquinone oxidoreductase complex assembly factor 6(NDUFAF6)	NDUFAF6
NM_152426	-5.48	0.228	742.86	140564	Homo sapiens	apolipoprotein B mRNA editing enzyme catalytic subunit 3D(APOBEC3D)	APOBEC3D
NM_152428	-3.85	0.0679	14.39	143162	Homo sapiens	FERM and PDZ domain containing 2(FRMPD2)	FRMPD2
NM_152436	-2.46	0.148	475.28	144321	Homo sapiens	GLI pathogenesis-related 1 like 2(GLIPR1L2)	GLIPR1L2
NM_152443	-3.05	0.175	160.33	145226	Homo sapiens	retinol dehydrogenase 12 (all-trans/9-cis/11-cis)(RDH12)	RDH12
NM_152444	-1.02	0.204	4756.55	145482	Homo sapiens	prostaglandin reductase 2(PTGR2)	PTGR2
NM_152458	-1.6	0.0665	3532.38	146540	Homo sapiens	zinc finger protein 785(ZNF785)	ZNF785
NM_152459	-6.38	0.33	2277.57	146556	Homo sapiens	chromosome 16 open reading frame 89(C16orf89)	C16orf89
NM_152467	-1.36	0.239	18.8	317719	Homo sapiens	kelch like family member 10(KLHL10)	KLHL10
NM_152468	-1.38	0.171	1726.3	147138	Homo sapiens	transmembrane channel like 8(TMC8)	tmc8
NM_152470	-1.49	0.138	315.09	494470	Homo sapiens	ring finger protein 165(RNF165)	RNF165
NM_152481	-2.2	0.141	4.6	148109	Homo sapiens	family with sequence similarity 187 member B(FAM187B)	FAM187B
NM_152482	-1.76	0.508	399.45	148223	Homo sapiens	chromosome 19 open reading frame 25(C19orf25)	C19orf25
NM_152486	-1.7	0.101	13296.92	148398	Homo sapiens	sterile alpha motif domain containing 11(SAMD11)	SAMD11
NM_152491	-1.75	0.347	3.35	148811	Homo sapiens	peptidase M20 domain containing 1(PM20D1)	PM20D1
NM_152494	-2.78	0.115	1054.94	149095	Homo sapiens	DC-STAMP domain containing 1(DCST1)	DCST1
NM_152496	-1.39	0.265	7278.41	149175	Homo sapiens	mannosidase endo-alpha like(MANEAL)	MANEAL
NM_152536	-2.8	0.18	58.53	152273	Homo sapiens	FYVE, RhoGEF and PH domain containing 5(FGD5)	FGD5
NM_152538	-3.09	0.334	536.72	152404	Homo sapiens	immunoglobulin superfamily member 11(IGSF11)	igsf11
NM_152539	-1.53	0.173	2.88	152405	Homo sapiens	chromosome 3 open reading frame 30(C3orf30)	C3orf30
NM_152542	-1.96	0.266	23132.02	152926	Homo sapiens	protein phosphatase, Mg2+/Mn2+ dependent 1K(PPM1K)	PPM1K
NM_152543	-2.18	0.149	4.53	152940	Homo sapiens	chromosome 4 open reading frame 45(C4orf45)	c4orf45
NM_152547	-2.39	0.117	1253.8	153579	Homo sapiens	butyrophilin like 9(BTNL9)	BTNL9
NM_152548	-4.35	0.336	49.14	153643	Homo sapiens	family with sequence similarity 81 member B(FAM81B)	FAM81B
NM_152552	-1.45	0.567	4.53	154075	Homo sapiens	sterile alpha motif domain containing 3(SAMD3)	SAMD3
NM_152558	-1.85	0.146	9296.34	23288	Homo sapiens	IQ motif containing E(IQCE)	IQCE
NM_152571	-1.98	0.0595	2290.78	158055	Homo sapiens	chromosome 9 open reading frame 163(C9orf163)	C9orf163
NM_152574	-1.71	0.148	1855.82	158219	Homo sapiens	tetratricopeptide repeat domain 39B(TTC39B)	TTC39B
NM_152577	-2.15	0.347	4.43	158506	Homo sapiens	zinc finger protein 645(ZNF645)	ZNF645
NM_152582	-1.72	0.524	20.16	728911	Homo sapiens	cancer/testis antigen family 45 member A2(CT45A2)	CT45A2
NM_152591	-8.62	0.348	248.37	160762	Homo sapiens	coiled-coil domain containing 63(CCDC63)	CCDC63
NM_152596	-1.35	0.145	61.9	161829	Homo sapiens	exonuclease 3'-5' domain containing 1(EXD1)	EXD1
NM_152598	-6.62	0.0632	71.35	162333	Homo sapiens	membrane associated ring-CH-type finger 10(MARCH10)	MARCH10
NM_152599	-4.43	0.121	21.56	162387	Homo sapiens	major facilitator superfamily domain containing 6 like(MFSD6L)	MFSD6L
NM_152606	-2.06	0.232	259.55	163255	Homo sapiens	zinc finger protein 540(ZNF540)	ZNF540
NM_152611	-1.73	0.299	35.86	164312	Homo sapiens	leucine rich repeat neuronal 4(LRRN4)	LRRN4
NM_152613	-9.07	0.0576	536.37	164684	Homo sapiens	WBP2 N-terminal like(WBP2NL)	WBP2NL
NM_152616	-2.33	0.347	5.04	287015	Homo sapiens	tripartite motif containing 42(TRIM42)	TRIM42
NM_152623	-6.44	0.351	5053.28	166979	Homo sapiens	cell division cycle 20B(CDC20B)	CDC20B
NM_152624	-1.16	0.0542	65175.85	167227	Homo sapiens	decapping mRNA 2(DCP2)	DCP2
NM_152625	-1.71	0.507	166.01	167465	Homo sapiens	zinc finger protein 366(ZNF366)	ZNF366
NM_152640	-1.11	0.0789	6804.22	196513	Homo sapiens	decapping mRNA 1B(DCP1B)	DCP1B
NM_152643	-5.72	0.154	6203.16	85442	Homo sapiens	kinase non-catalytic C-lobe domain containing 1(KNDC1)	KNDC1
NM_152670	-1.88	0.347	3.68	200523	Homo sapiens	testis expressed 37(TEX37)	TEX37
NM_152673	-5.76	0.0707	2398.87	200958	Homo sapiens	mucin 20, cell surface associated(MUC20)	MUC20
NM_152685	-2.97	0.05	417.7	9963	Homo sapiens	solute carrier family 23 member 1(SLC23A1)	SLC23A1
NM_152687	-2.35	0.0576	11.55	202309	Homo sapiens	GRB2 binding adaptor protein, transmembrane(GAPT)	GAPT
NM_152697	-1.31	0.406	812.26	204962	Homo sapiens	solute carrier family 44 member 5(SLC44A5)	SLC44A5
NM_152699	-1.06	0.0954	40189.13	205564	Homo sapiens	SUMO1/sentrin specific peptidase 5(SENP5)	SENP5
NM_152704	-6.06	0.18	190.67	219287	Homo sapiens	APC membrane recruitment protein 2(AMER2)	AMER2
NM_152710	-6.89	0.269	118.56	219793	Homo sapiens	thymus, brain and testes associated(TBATA)	TBATA
NM_152717	-6.23	0.227	151.49	219995	Homo sapiens	membrane spanning 4-domains A15(MS4A15)	MS4A15
NM_152719	-1.68	0.301	83.43	220082	Homo sapiens	spermatid associated(SPERT)	SPERT
NM_152723	-3.63	0.253	441.55	220388	Homo sapiens	coiled-coil domain containing 89(CCDC89)	CCDC89
NM_152740	-1.2	0.145	37759.89	11112	Homo sapiens	3-hydroxyisobutyrate dehydrogenase(HIBADH)	HIBADH
NM_152744	-5.94	0.24	14872.38	221935	Homo sapiens	sidekick cell adhesion molecule 1(SDK1)	SDK1
NM_152745	-9.91	0.316	2148.7	30010	Homo sapiens	neurexophilin 1(NXPH1)	NXPH1
NM_152759	-3.05	0.215	30.13	254050	Homo sapiens	leucine rich repeat containing 43(LRRC43)	LRRC43
NM_152772	-1.07	0.186	3074.52	255394	Homo sapiens	t-complex 11 like 2(TCP11L2)	TCP11L2
NM_152773	-1.63	0.253	3074.34	255758	Homo sapiens	Tctex1 domain containing 2(TCTEX1D2)	TCTEX1D2
NM_152774	-3.25	0.288	11.92	256130	Homo sapiens	transmembrane protein 196(TMEM196)	TMEM196
NM_152775	-1.8	0.0845	672.42	256309	Homo sapiens	coiled-coil domain containing 110(CCDC110)	CCDC110
NM_152779	-1.98	0.347	3.95	256710	Homo sapiens	GLI pathogenesis related 1 like 1(GLIPR1L1)	GLIPR1L1
NM_152781	-2.87	0.198	7.29	256957	Homo sapiens	HEAT repeat containing 9(HEATR9)	HEATR9
NM_152783	-1.56	0.0549	9094.09	728294	Homo sapiens	D-2-hydroxyglutarate dehydrogenase(D2HGDH)	D2HGDH
NM_152784	-1.04	0.572	10	257062	Homo sapiens	cation channel sperm associated auxiliary subunit delta(CATSPERD)	CATSPERD
NM_152788	-1.3	0.339	823.47	56899	Homo sapiens	ankyrin repeat and sterile alpha motif domain containing 1B(ANKS1B)	ANKS1B
NM_152829	-1.45	0.123	4151.72	26136	Homo sapiens	testin LIM domain protein(TES)	TES
NM_152834	-1.05	0.133	10062.19	129787	Homo sapiens	transmembrane protein 18(TMEM18)	TMEM18
NM_152891	-2.27	0.268	4.47	260429	Homo sapiens	protease, serine 33(PRSS33)	PRSS33
NM_152897	-2.07	0.0965	169.8	90203	Homo sapiens	sorting nexin family member 21(SNX21)	SNX21
NM_152899	-9.7	0.153	831.18	259307	Homo sapiens	interleukin 4 induced 1(IL4I1)	IL4I1
NM_152901	-3.36	0.073	10.28	260434	Homo sapiens	pyrin domain containing 1(PYDC1)	PYDC1
NM_152908	-1.4	0.348	14.69	146802	Homo sapiens	solute carrier family 47 member 2(SLC47A2)	SLC47A2
NM_152911	-1.69	0.19	1044.75	196743	Homo sapiens	polyamine oxidase(PAOX)	PAOX
NM_152920	-1.56	0.125	107.54	30817	Homo sapiens	adhesion G protein-coupled receptor E2(ADGRE2)	ADGRE2
NM_152926	-1.56	0.174	2923.71	8904	Homo sapiens	copine 1(CPNE1)	CPNE1
NM_153018	-1.25	0.186	7548.92	124961	Homo sapiens	ZFP3 zinc finger protein(ZFP3)	ZFP3
NM_153022	-6.62	0.296	686.1	120939	Homo sapiens	transmembrane protein 52B(TMEM52B)	TMEM52B
NM_153023	-2.21	0.124	3713.4	221178	Homo sapiens	spermatogenesis associated 13(SPATA13)	SPATA13
NM_153036	-2.54	0.347	8.29	221301	Homo sapiens	family with sequence similarity 26 member D(FAM26D)	FAM26D
NM_153209	-1.51	0.347	0.35	124602	Homo sapiens	kinesin family member 19(KIF19)	KIF19
NM_153211	-2.28	0.136	11684.55	125488	Homo sapiens	tetratricopeptide repeat domain 39C(TTC39C)	TTC39C
NM_153212	-1.28	0.387	11.59	127534	Homo sapiens	gap junction protein beta 4(GJB4)	GJB4
NM_153216	-1.48	0.27	19.53	134187	Homo sapiens	POU domain class 5, transcription factor 2(POU5F2)	POU5F2
NM_153217	-1.18	0.347	2.26	134288	Homo sapiens	transmembrane protein 174(TMEM174)	tmem174
NM_153228	-3.12	0.374	409.39	162282	Homo sapiens	ankyrin repeat and fibronectin type III domain containing 1(ANKFN1)	ANKFN1
NM_153235	-4.96	0.116	1544.2	167838	Homo sapiens	taxilin beta(TXLNB)	TXLNB
NM_153237	-1.36	0.47	8.52	169693	Homo sapiens	transmembrane protein 252(TMEM252)	TMEM252
NM_153246	-1.19	0.15	325.53	221416	Homo sapiens	chromosome 6 open reading frame 223(C6orf223)	C6orf223
NM_153247	-1.19	0.0502	2557.03	222962	Homo sapiens	solute carrier family 29 member 4(SLC29A4)	SLC29A4
NM_153252	-2.18	0.0961	1861.84	254065	Homo sapiens	bromodomain and WD repeat domain containing 3(BRWD3)	BRWD3
NM_153257	-1.12	0.0519	1995.83	92283	Homo sapiens	zinc finger protein 461(ZNF461)	ZNF461
NM_153264	-3.02	0.275	8.09	256076	Homo sapiens	collagen type VI alpha 5 chain(COL6A5)	COL6A5
NM_153270	-1.62	0.398	11.9	257240	Homo sapiens	kelch like family member 34(KLHL34)	KLHL34
NM_153274	-1.58	0.34	192.98	266675	Homo sapiens	bestrophin 4(BEST4)	BEST4
NM_153282	-1.1	0.55	187.66	3373	Homo sapiens	hyaluronoglucosaminidase 1(HYAL1)	HYAL1
NM_153320	-1.01	0.663	5.54	10864	Homo sapiens	solute carrier family 22 member 7(SLC22A7)	SLC22A7
NM_153331	-1.12	0.15	2459.68	200845	Homo sapiens	potassium channel tetramerization domain containing 6(KCTD6)	KCTD6
NM_153345	-8.53	0.142	18854.44	135932	Homo sapiens	transmembrane protein 139(TMEM139)	TMEM139
NM_153347	-7.23	0.194	55064.23	144110	Homo sapiens	transmembrane protein 86A(TMEM86A)	TMEM86A
NM_153357	-2.72	0.107	81.67	162515	Homo sapiens	solute carrier family 16 member 11(SLC16A11)	SLC16A11
NM_153363	-3.66	0.186	151.86	168417	Homo sapiens	zinc finger protein 679(ZNF679)	ZNF679
NM_153380	-3	0.132	1077.22	7592	Homo sapiens	zinc finger protein 41(ZNF41)	ZNF41
NM_153442	-4.07	0.289	263.8	2849	Homo sapiens	G protein-coupled receptor 26(GPR26)	GPR26
NM_153446	-8.51	0.28	735.03	124872	Homo sapiens	beta-1,4-N-acetyl-galactosaminyltransferase 2(B4GALNT2)	B4GALNT2
NM_153456	-2.18	0.0794	20214.75	266722	Homo sapiens	heparan sulfate 6-O-sulfotransferase 3(HS6ST3)	HS6ST3
NM_153481	-4.43	0.066	2663.72	132014	Homo sapiens	interleukin 17 receptor E(IL17RE)	IL17RE
NM_153483	-1.52	0.149	532.68	132014	Homo sapiens	interleukin 17 receptor E(IL17RE)	IL17RE
NM_153486	-4.97	0.0906	6202.89	197257	Homo sapiens	lactate dehydrogenase D(LDHD)	LDHD
NM_153487	-1.04	0.392	4667.29	266727	Homo sapiens	MAM domain containing glycosylphosphatidylinositol anchor 1(MDGA1)	MDGA1
NM_153490	-4.84	0.125	446.23	3860	Homo sapiens	keratin 13(KRT13)	KRT13
NM_153606	-2.74	0.381	59.03	149647	Homo sapiens	family with sequence similarity 71 member A(FAM71A)	FAM71A
NM_153609	-2.65	0.185	317.76	164656	Homo sapiens	transmembrane protease, serine 6(TMPRSS6)	tmprss6
NM_153610	-5.17	0.0978	10366.79	202333	Homo sapiens	cardiomyopathy associated 5(CMYA5)	CMYA5
NM_153614	-2.84	0.171	187.62	374407	Homo sapiens	DnaJ heat shock protein family (Hsp40) member B13(DNAJB13)	DNAJB13
NM_153633	-1.27	0.272	5732.79	3221	Homo sapiens	homeobox C4(HOXC4)	HOXC4
NM_153635	-2.8	0.137	49.25	151835	Homo sapiens	copine family member 9(CPNE9)	CPNE9
NM_153676	-4.02	0.16	10.21	10083	Homo sapiens	USH1 protein network component harmonin(USH1C)	USH1C
NM_153696	-6.07	0.113	134.71	219595	Homo sapiens	folate hydrolase 1B(FOLH1B)	FOLH1B
NM_153700	-4.69	0.103	56.75	161497	Homo sapiens	stereocilin(STRC)	STRC
NM_153707	-2.42	0.117	19.35	158297	Homo sapiens	stabilizer of axonemal microtubules 1(SAXO1)	SAXO1
NM_153708	-6.79	0.34	770.74	132112	Homo sapiens	receptor transporter protein 1(RTP1)	RTP1
NM_153710	-1.63	0.178	59.15	169436	Homo sapiens	serine/threonine kinase like domain containing 1(STKLD1)	STKLD1
NM_153718	-12.59	0.181	6171.56	23636	Homo sapiens	nucleoporin 62(NUP62)	NUP62
NM_153719	-14.15	0.148	18199.01	23636	Homo sapiens	nucleoporin 62(NUP62)	NUP62
NM_153758	-7.48	0.339	178.64	29949	Homo sapiens	interleukin 19(IL19)	IL19
NM_153759	-1.34	0.121	7429.15	1788	Homo sapiens	DNA methyltransferase 3 alpha(DNMT3A)	DNMT3A
NM_153764	-4.26	0.351	25.02	3758	Homo sapiens	potassium voltage-gated channel subfamily J member 1(KCNJ1)	KCNJ1
NM_153765	-4.12	0.352	22.66	3758	Homo sapiens	potassium voltage-gated channel subfamily J member 1(KCNJ1)	KCNJ1
NM_153766	-5.18	0.348	46.27	3758	Homo sapiens	potassium voltage-gated channel subfamily J member 1(KCNJ1)	KCNJ1
NM_153767	-4.32	0.35	25.85	3758	Homo sapiens	potassium voltage-gated channel subfamily J member 1(KCNJ1)	KCNJ1
NM_153819	-2.59	0.2	36.99	10235	Homo sapiens	RAS guanyl releasing protein 2(RASGRP2)	RASGRP2
NM_153824	-1.33	0.181	987.49	5831	Homo sapiens	pyrroline-5-carboxylate reductase 1(PYCR1)	PYCR1
NM_153836	-1.12	0.454	213.83	200407	Homo sapiens	cellular repressor of E1A stimulated genes 2(CREG2)	CREG2
NM_153837	-3.82	0.241	36.19	221188	Homo sapiens	adhesion G protein-coupled receptor G5(ADGRG5)	ADGRG5
NM_153838	-1.43	0.563	696.55	221393	Homo sapiens	adhesion G protein-coupled receptor F4(ADGRF4)	ADGRF4
NM_153839	-8.72	0.27	22.36	222611	Homo sapiens	adhesion G protein-coupled receptor F2(ADGRF2)	ADGRF2
NM_156039	-6.38	0.218	83.17	1441	Homo sapiens	colony stimulating factor 3 receptor(CSF3R)	CSF3R
NM_170600	-2.14	0.369	55.83	10044	Homo sapiens	SH2 domain containing 3C(SH2D3C)	SH2D3C
NM_170601	-1.2	0.24	25866.92	54414	Homo sapiens	sialic acid acetylesterase(SIAE)	SIAE
NM_170609	-3.35	0.158	10.23	167	Homo sapiens	cysteine rich secretory protein 1(CRISP1)	CRISP1
NM_170685	-2.41	0.179	6.75	255061	Homo sapiens	tachykinin 4 (hemokinin)(TAC4)	TAC4
NM_170693	-2.02	0.271	323.22	10110	Homo sapiens	SGK2, serine/threonine kinase 2(SGK2)	SGK2
NM_170724	-2.58	0.262	49.07	5314	Homo sapiens	polycystic kidney and hepatic disease 1 (autosomal recessive)(PKHD1)	PKHD1
NM_170726	-1.71	0.161	196.17	8659	Homo sapiens	aldehyde dehydrogenase 4 family member A1(ALDH4A1)	ALDH4A1
NM_170731	-8.26	0.151	21.91	627	Homo sapiens	brain derived neurotrophic factor(BDNF)	BDNF
NM_170732	-9.52	0.132	85.12	627	Homo sapiens	brain derived neurotrophic factor(BDNF)	BDNF
NM_170733	-2.78	0.344	79.14	627	Homo sapiens	brain derived neurotrophic factor(BDNF)	BDNF
NM_170743	-1.81	0.29	1159.86	163702	Homo sapiens	interferon lambda receptor 1(IFNLR1)	IFNLR1
NM_170771	-1.32	0.119	89.54	64577	Homo sapiens	aldehyde dehydrogenase 8 family member A1(ALDH8A1)	ALDH8A1
NM_170774	-1.28	0.418	519.98	9770	Homo sapiens	Ras association domain family member 2(RASSF2)	RASSF2
NM_170776	-5.61	0.0821	57.58	222487	Homo sapiens	adhesion G protein-coupled receptor G3(ADGRG3)	ADGRG3
NM_171829	-1.37	0.212	618.91	27094	Homo sapiens	potassium calcium-activated channel subfamily M regulatory beta subunit 3(KCNMB3)	KCNMB3
NM_171830	-1.61	0.0818	526.48	27094	Homo sapiens	potassium calcium-activated channel subfamily M regulatory beta subunit 3(KCNMB3)	KCNMB3
NM_172005	-2.54	0.171	5.81	164237	Homo sapiens	WAP four-disulfide core domain 13(WFDC13)	WFDC13
NM_172014	-1	0.173	58.3	8740	Homo sapiens	tumor necrosis factor superfamily member 14(TNFSF14)	TNFSF14
NM_172056	-1.69	0.211	525.57	3757	Homo sapiens	potassium voltage-gated channel subfamily H member 2(KCNH2)	KCNH2
NM_172057	-1.9	0.178	535.91	3757	Homo sapiens	potassium voltage-gated channel subfamily H member 2(KCNH2)	KCNH2
NM_172079	-4.47	0.0886	335.79	816	Homo sapiens	calcium/calmodulin dependent protein kinase II beta(CAMK2B)	CAMK2B
NM_172088	-3.56	0.175	907.74	8741	Homo sapiens	tumor necrosis factor superfamily member 13(TNFSF13)	TNFSF13
NM_172095	-3.8	0.163	198.98	117155	Homo sapiens	cation channel sperm associated 2(CATSPER2)	CATSPER2
NM_172110	-5.05	0.331	275.02	2139	Homo sapiens	EYA transcriptional coactivator and phosphatase 2(EYA2)	EYA2
NM_172111	-1.06	0.394	289.24	2139	Homo sapiens	EYA transcriptional coactivator and phosphatase 2(EYA2)	EYA2
NM_172112	-2.36	0.306	685.64	2139	Homo sapiens	EYA transcriptional coactivator and phosphatase 2(EYA2)	EYA2
NM_172113	-1.26	0.319	116.63	2139	Homo sapiens	EYA transcriptional coactivator and phosphatase 2(EYA2)	EYA2
NM_172138	-1.62	0.398	6.47	282616	Homo sapiens	interferon lambda 2(IFNL2)	ifnl2
NM_172139	-1.25	0.347	2.38	282617	Homo sapiens	interferon lambda 3(IFNL3)	IFNL3
NM_172140	-3.02	0.0597	18.96	282618	Homo sapiens	interferon lambda 1(IFNL1)	IFNL1
NM_172165	-1.4	0.115	1065.79	4439	Homo sapiens	mutS homolog 5(MSH5)	MSH5
NM_172168	-1.11	0.191	279.12	124056	Homo sapiens	NADPH oxidase organizer 1(NOXO1)	NOXO1
NM_172171	-1.72	0.127	3491.21	818	Homo sapiens	calcium/calmodulin dependent protein kinase II gamma(CAMK2G)	CAMK2G
NM_172194	-2.7	0.347	6.49	441669	Homo sapiens	olfactory receptor family 4 subfamily Q member 3(OR4Q3)	OR4Q3
NM_172198	-3.99	0.148	285.5	3752	Homo sapiens	potassium voltage-gated channel subfamily D member 3(KCND3)	KCND3
NM_172217	-1.63	0.203	450.25	3603	Homo sapiens	interleukin 16(IL16)	IL16
NM_172225	-1.53	0.189	889.17	127343	Homo sapiens	diencephalon/mesencephalon homeobox 1(DMBX1)	DMBX1
NM_172229	-3.46	0.0556	4391.94	79412	Homo sapiens	kringle containing transmembrane protein 2(KREMEN2)	KREMEN2
NM_172245	-3.64	0.0689	8.56	1438	Homo sapiens	colony stimulating factor 2 receptor alpha subunit(CSF2RA)	CSF2RA
NM_172245	-1.54	0.51	2.38	1438	Homo sapiens	colony stimulating factor 2 receptor alpha subunit(CSF2RA)	CSF2RA
NM_172246	-3.8	0.0619	8.63	1438	Homo sapiens	colony stimulating factor 2 receptor alpha subunit(CSF2RA)	CSF2RA
NM_172247	-3.75	0.072	8.23	1438	Homo sapiens	colony stimulating factor 2 receptor alpha subunit(CSF2RA)	CSF2RA
NM_172247	-2.3	0.427	3.83	1438	Homo sapiens	colony stimulating factor 2 receptor alpha subunit(CSF2RA)	CSF2RA
NM_172249	-2.02	0.403	1.43	1438	Homo sapiens	colony stimulating factor 2 receptor alpha subunit(CSF2RA)	CSF2RA
NM_172313	-4.87	0.174	29.34	1441	Homo sapiens	colony stimulating factor 3 receptor(CSF3R)	CSF3R
NM_172347	-1.68	0.347	3.2	93107	Homo sapiens	potassium voltage-gated channel modifier subfamily G member 4(KCNG4)	KCNG4
NM_172351	-1.31	0.0515	16126.85	4179	Homo sapiens	CD46 molecule(CD46)	CD46
NM_172353	-1.88	0.162	6769.27	4179	Homo sapiens	CD46 molecule(CD46)	CD46
NM_172355	-1.38	0.461	6802.71	4179	Homo sapiens	CD46 molecule(CD46)	CD46
NM_172356	-2.76	0.128	23430.11	4179	Homo sapiens	CD46 molecule(CD46)	CD46
NM_172358	-2.86	0.107	4181.31	4179	Homo sapiens	CD46 molecule(CD46)	CD46
NM_172366	-1.48	0.133	632.17	157574	Homo sapiens	F-box protein 16(FBXO16)	FBXO16
NM_172367	-1.66	0.383	7.99	286753	Homo sapiens	tumor suppressor candidate 5(TUSC5)	TUSC5
NM_172374	-9.28	0.217	623.77	259307	Homo sapiens	interleukin 4 induced 1(IL4I1)	IL4I1
NM_172375	-1.42	0.387	60.59	27133	Homo sapiens	potassium voltage-gated channel subfamily H member 5(KCNH5)	KCNH5
NM_172376	-3.11	0.213	49.33	27133	Homo sapiens	potassium voltage-gated channel subfamily H member 5(KCNH5)	KCNH5
NM_172390	-1.53	0.101	1315.81	4772	Homo sapiens	nuclear factor of activated T-cells 1(NFATC1)	NFATC1
NM_173039	-1.89	0.139	1779.31	282679	Homo sapiens	aquaporin 11(AQP11)	AQP11
NM_173059	-2.66	0.253	2.77	7455	Homo sapiens	zonadhesin (gene/pseudogene)(ZAN)	ZAN
NM_173065	-1.85	0.0942	507.74	163702	Homo sapiens	interferon lambda receptor 1(IFNLR1)	IFNLR1
NM_173073	-1.52	0.118	1787.62	51006	Homo sapiens	solute carrier family 35 member C2(SLC35C2)	SLC35C2
NM_173075	-1.31	0.213	10461.72	323	Homo sapiens	amyloid beta precursor protein binding family B member 2(APBB2)	APBB2
NM_173078	-1.44	0.231	4242.47	139065	Homo sapiens	SLIT and NTRK like family member 4(SLITRK4)	SLITRK4
NM_173081	-1.97	0.362	126.1	219681	Homo sapiens	armadillo repeat containing 3(ARMC3)	ARMC3
NM_173091	-2.12	0.3	889.18	4773	Homo sapiens	nuclear factor of activated T-cells 2(NFATC2)	NFATC2
NM_173092	-5.15	0.257	41.11	81033	Homo sapiens	potassium voltage-gated channel subfamily H member 6(KCNH6)	KCNH6
NM_173157	-4.32	0.255	38241.08	3164	Homo sapiens	nuclear receptor subfamily 4 group A member 1(NR4A1)	NR4A1
NM_173159	-2.89	0.186	494.99	64067	Homo sapiens	neuronal PAS domain protein 3(NPAS3)	NPAS3
NM_173160	-2.81	0.184	7	53828	Homo sapiens	FXYD domain containing ion transport regulator 4(FXYD4)	FXYD4
NM_173162	-6.57	0.0726	69.49	90134	Homo sapiens	potassium voltage-gated channel subfamily H member 7(KCNH7)	KCNH7
NM_173163	-1.09	0.247	241.69	4775	Homo sapiens	nuclear factor of activated T-cells 3(NFATC3)	NFATC3
NM_173165	-1.2	0.384	2480.76	4775	Homo sapiens	nuclear factor of activated T-cells 3(NFATC3)	NFATC3
NM_173167	-1.65	0.314	10.47	146862	Homo sapiens	unc-45 myosin chaperone B(UNC45B)	UNC45B
NM_173174	-1.57	0.0689	2947.03	2185	Homo sapiens	protein tyrosine kinase 2 beta(PTK2B)	PTK2B
NM_173191	-1.75	0.0515	190.88	30819	Homo sapiens	potassium voltage-gated channel interacting protein 2(KCNIP2)	kcnip2
NM_173201	-1.43	0.0679	2449.46	487	Homo sapiens	ATPase sarcoplasmic/endoplasmic reticulum Ca2+ transporting 1(ATP2A1)	ATP2A1
NM_173216	-2.45	0.128	34192.16	6480	Homo sapiens	ST6 beta-galactoside alpha-2,6-sialyltransferase 1(ST6GAL1)	st6gal1
NM_173217	-1.8	0.28	4332.74	6480	Homo sapiens	ST6 beta-galactoside alpha-2,6-sialyltransferase 1(ST6GAL1)	st6gal1
NM_173353	-1.24	0.536	10.18	121278	Homo sapiens	tryptophan hydroxylase 2(TPH2)	TPH2
NM_173358	-1.07	0.519	3.94	280658	Homo sapiens	SSX family member 7(SSX7)	SSX7
NM_173359	-2.73	0.126	3528.41	317649	Homo sapiens	eukaryotic translation initiation factor 4E family member 3(EIF4E3)	EIF4E3
NM_173452	-3.02	0.0767	18.61	8547	Homo sapiens	ficolin 3(FCN3)	FCN3
NM_173481	-3.46	0.071	33263.52	126353	Homo sapiens	mitotic spindle positioning(MISP)	MISP
NM_173483	-6.22	0.189	1454.81	126410	Homo sapiens	cytochrome P450 family 4 subfamily F member 22(CYP4F22)	CYP4F22
NM_173496	-4.69	0.0782	4949.17	143098	Homo sapiens	membrane palmitoylated protein 7(MPP7)	MPP7
NM_173497	-1.37	0.276	2316.88	143279	Homo sapiens	HECT domain E3 ubiquitin protein ligase 2(HECTD2)	HECTD2
NM_173506	-2.05	0.0813	33.67	147719	Homo sapiens	LY6/PLAUR domain containing 4(LYPD4)	LYPD4
NM_173510	-1.26	0.103	14625.55	150275	Homo sapiens	coiled-coil domain containing 117(CCDC117)	CCDC117
NM_173519	-5.58	0.258	47.97	157807	Homo sapiens	clavesin 1(CLVS1)	CLVS1
NM_173523	-2.53	0.291	75.09	158809	Homo sapiens	MAGE family member B6(MAGEB6)	MAGEB6
NM_173525	-1.12	0.336	62.3	160298	Homo sapiens	chromosome 11 open reading frame 42(C11orf42)	C11orf42
NM_173527	-1.2	0.165	677.88	161253	Homo sapiens	RRAD and GEM like GTPase 2(REM2)	REM2
NM_173535	-5.33	0.144	452.92	165530	Homo sapiens	C-type lectin domain family 4 member F(CLEC4F)	CLEC4F
NM_173538	-4.31	0.312	39.81	168975	Homo sapiens	cyclic nucleotide binding domain containing 1(CNBD1)	CNBD1
NM_173549	-1.11	0.428	53.76	203111	Homo sapiens	glutamate rich 5(ERICH5)	ERICH5
